# Generated by scripts/vendor/refresh-unicode-names.py — do not hand-edit.
# Unicode 16.0.0, 26 curated blocks.
# Format: HEX;NAME;GENERAL_CATEGORY;BLOCK_SLUG
260D;OPPOSITION;So;miscellaneous-symbols
260E;BLACK TELEPHONE;So;miscellaneous-symbols
260F;WHITE TELEPHONE;So;miscellaneous-symbols
2610;BALLOT BOX;So;miscellaneous-symbols
2611;BALLOT BOX WITH CHECK;So;miscellaneous-symbols
2612;BALLOT BOX WITH X;So;miscellaneous-symbols
2613;SALTIRE;So;miscellaneous-symbols
2614;UMBRELLA WITH RAIN DROPS;So;miscellaneous-symbols
2615;HOT BEVERAGE;So;miscellaneous-symbols
2616;WHITE SHOGI PIECE;So;miscellaneous-symbols
2617;BLACK SHOGI PIECE;So;miscellaneous-symbols
2618;SHAMROCK;So;miscellaneous-symbols
2619;REVERSED ROTATED FLORAL HEART BULLET;So;miscellaneous-symbols
261A;BLACK LEFT POINTING INDEX;So;miscellaneous-symbols
261B;BLACK RIGHT POINTING INDEX;So;miscellaneous-symbols
261C;WHITE LEFT POINTING INDEX;So;miscellaneous-symbols
261D;WHITE UP POINTING INDEX;So;miscellaneous-symbols
261E;WHITE RIGHT POINTING INDEX;So;miscellaneous-symbols
261F;WHITE DOWN POINTING INDEX;So;miscellaneous-symbols
2620;SKULL AND CROSSBONES;So;miscellaneous-symbols
2621;CAUTION SIGN;So;miscellaneous-symbols
2622;RADIOACTIVE SIGN;So;miscellaneous-symbols
2623;BIOHAZARD SIGN;So;miscellaneous-symbols
2624;CADUCEUS;So;miscellaneous-symbols
2625;ANKH;So;miscellaneous-symbols
2626;ORTHODOX CROSS;So;miscellaneous-symbols
2627;CHI RHO;So;miscellaneous-symbols
2628;CROSS OF LORRAINE;So;miscellaneous-symbols
2629;CROSS OF JERUSALEM;So;miscellaneous-symbols
262A;STAR AND CRESCENT;So;miscellaneous-symbols
262B;FARSI SYMBOL;So;miscellaneous-symbols
262C;ADI SHAKTI;So;miscellaneous-symbols
262D;HAMMER AND SICKLE;So;miscellaneous-symbols
262E;PEACE SYMBOL;So;miscellaneous-symbols
262F;YIN YANG;So;miscellaneous-symbols
2630;TRIGRAM FOR HEAVEN;So;miscellaneous-symbols
2631;TRIGRAM FOR LAKE;So;miscellaneous-symbols
2632;TRIGRAM FOR FIRE;So;miscellaneous-symbols
2633;TRIGRAM FOR THUNDER;So;miscellaneous-symbols
2634;TRIGRAM FOR WIND;So;miscellaneous-symbols
2635;TRIGRAM FOR WATER;So;miscellaneous-symbols
2636;TRIGRAM FOR MOUNTAIN;So;miscellaneous-symbols
2637;TRIGRAM FOR EARTH;So;miscellaneous-symbols
2638;WHEEL OF DHARMA;So;miscellaneous-symbols
2639;WHITE FROWNING FACE;So;miscellaneous-symbols
263A;WHITE SMILING FACE;So;miscellaneous-symbols
263B;BLACK SMILING FACE;So;miscellaneous-symbols
263C;WHITE SUN WITH RAYS;So;miscellaneous-symbols
263D;FIRST QUARTER MOON;So;miscellaneous-symbols
263E;LAST QUARTER MOON;So;miscellaneous-symbols
263F;MERCURY;So;miscellaneous-symbols
2640;FEMALE SIGN;So;miscellaneous-symbols
2641;EARTH;So;miscellaneous-symbols
2642;MALE SIGN;So;miscellaneous-symbols
2643;JUPITER;So;miscellaneous-symbols
2644;SATURN;So;miscellaneous-symbols
2645;URANUS;So;miscellaneous-symbols
2646;NEPTUNE;So;miscellaneous-symbols
2647;PLUTO;So;miscellaneous-symbols
2648;ARIES;So;miscellaneous-symbols
2649;TAURUS;So;miscellaneous-symbols
264A;GEMINI;So;miscellaneous-symbols
264B;CANCER;So;miscellaneous-symbols
264C;LEO;So;miscellaneous-symbols
264D;VIRGO;So;miscellaneous-symbols
264E;LIBRA;So;miscellaneous-symbols
264F;SCORPIUS;So;miscellaneous-symbols
2650;SAGITTARIUS;So;miscellaneous-symbols
2651;CAPRICORN;So;miscellaneous-symbols
2652;AQUARIUS;So;miscellaneous-symbols
2653;PISCES;So;miscellaneous-symbols
2654;WHITE CHESS KING;So;miscellaneous-symbols
2655;WHITE CHESS QUEEN;So;miscellaneous-symbols
2656;WHITE CHESS ROOK;So;miscellaneous-symbols
2657;WHITE CHESS BISHOP;So;miscellaneous-symbols
2658;WHITE CHESS KNIGHT;So;miscellaneous-symbols
2659;WHITE CHESS PAWN;So;miscellaneous-symbols
265A;BLACK CHESS KING;So;miscellaneous-symbols
265B;BLACK CHESS QUEEN;So;miscellaneous-symbols
265C;BLACK CHESS ROOK;So;miscellaneous-symbols
265D;BLACK CHESS BISHOP;So;miscellaneous-symbols
265E;BLACK CHESS KNIGHT;So;miscellaneous-symbols
265F;BLACK CHESS PAWN;So;miscellaneous-symbols
2660;BLACK SPADE SUIT;So;miscellaneous-symbols
2661;WHITE HEART SUIT;So;miscellaneous-symbols
2662;WHITE DIAMOND SUIT;So;miscellaneous-symbols
2663;BLACK CLUB SUIT;So;miscellaneous-symbols
2664;WHITE SPADE SUIT;So;miscellaneous-symbols
2665;BLACK HEART SUIT;So;miscellaneous-symbols
2666;BLACK DIAMOND SUIT;So;miscellaneous-symbols
2667;WHITE CLUB SUIT;So;miscellaneous-symbols
2668;HOT SPRINGS;So;miscellaneous-symbols
2669;QUARTER NOTE;So;miscellaneous-symbols
266A;EIGHTH NOTE;So;miscellaneous-symbols
266B;BEAMED EIGHTH NOTES;So;miscellaneous-symbols
266C;BEAMED SIXTEENTH NOTES;So;miscellaneous-symbols
266D;MUSIC FLAT SIGN;So;miscellaneous-symbols
266E;MUSIC NATURAL SIGN;So;miscellaneous-symbols
266F;MUSIC SHARP SIGN;Sm;miscellaneous-symbols
2670;WEST SYRIAC CROSS;So;miscellaneous-symbols
2671;EAST SYRIAC CROSS;So;miscellaneous-symbols
2672;UNIVERSAL RECYCLING SYMBOL;So;miscellaneous-symbols
2673;RECYCLING SYMBOL FOR TYPE-1 PLASTICS;So;miscellaneous-symbols
2674;RECYCLING SYMBOL FOR TYPE-2 PLASTICS;So;miscellaneous-symbols
2675;RECYCLING SYMBOL FOR TYPE-3 PLASTICS;So;miscellaneous-symbols
2676;RECYCLING SYMBOL FOR TYPE-4 PLASTICS;So;miscellaneous-symbols
2677;RECYCLING SYMBOL FOR TYPE-5 PLASTICS;So;miscellaneous-symbols
2678;RECYCLING SYMBOL FOR TYPE-6 PLASTICS;So;miscellaneous-symbols
2679;RECYCLING SYMBOL FOR TYPE-7 PLASTICS;So;miscellaneous-symbols
267A;RECYCLING SYMBOL FOR GENERIC MATERIALS;So;miscellaneous-symbols
267B;BLACK UNIVERSAL RECYCLING SYMBOL;So;miscellaneous-symbols
267C;RECYCLED PAPER SYMBOL;So;miscellaneous-symbols
267D;PARTIALLY-RECYCLED PAPER SYMBOL;So;miscellaneous-symbols
267E;PERMANENT PAPER SIGN;So;miscellaneous-symbols
267F;WHEELCHAIR SYMBOL;So;miscellaneous-symbols
2680;DIE FACE-1;So;miscellaneous-symbols
2681;DIE FACE-2;So;miscellaneous-symbols
2682;DIE FACE-3;So;miscellaneous-symbols
2683;DIE FACE-4;So;miscellaneous-symbols
2684;DIE FACE-5;So;miscellaneous-symbols
2685;DIE FACE-6;So;miscellaneous-symbols
2686;WHITE CIRCLE WITH DOT RIGHT;So;miscellaneous-symbols
2687;WHITE CIRCLE WITH TWO DOTS;So;miscellaneous-symbols
2688;BLACK CIRCLE WITH WHITE DOT RIGHT;So;miscellaneous-symbols
2689;BLACK CIRCLE WITH TWO WHITE DOTS;So;miscellaneous-symbols
268A;MONOGRAM FOR YANG;So;miscellaneous-symbols
268B;MONOGRAM FOR YIN;So;miscellaneous-symbols
268C;DIGRAM FOR GREATER YANG;So;miscellaneous-symbols
268D;DIGRAM FOR LESSER YIN;So;miscellaneous-symbols
268E;DIGRAM FOR LESSER YANG;So;miscellaneous-symbols
268F;DIGRAM FOR GREATER YIN;So;miscellaneous-symbols
2690;WHITE FLAG;So;miscellaneous-symbols
2691;BLACK FLAG;So;miscellaneous-symbols
2692;HAMMER AND PICK;So;miscellaneous-symbols
2693;ANCHOR;So;miscellaneous-symbols
2694;CROSSED SWORDS;So;miscellaneous-symbols
2695;STAFF OF AESCULAPIUS;So;miscellaneous-symbols
2696;SCALES;So;miscellaneous-symbols
2697;ALEMBIC;So;miscellaneous-symbols
2698;FLOWER;So;miscellaneous-symbols
2699;GEAR;So;miscellaneous-symbols
269A;STAFF OF HERMES;So;miscellaneous-symbols
269B;ATOM SYMBOL;So;miscellaneous-symbols
269C;FLEUR-DE-LIS;So;miscellaneous-symbols
269D;OUTLINED WHITE STAR;So;miscellaneous-symbols
269E;THREE LINES CONVERGING RIGHT;So;miscellaneous-symbols
269F;THREE LINES CONVERGING LEFT;So;miscellaneous-symbols
26A0;WARNING SIGN;So;miscellaneous-symbols
26A1;HIGH VOLTAGE SIGN;So;miscellaneous-symbols
26A2;DOUBLED FEMALE SIGN;So;miscellaneous-symbols
26A3;DOUBLED MALE SIGN;So;miscellaneous-symbols
26A4;INTERLOCKED FEMALE AND MALE SIGN;So;miscellaneous-symbols
26A5;MALE AND FEMALE SIGN;So;miscellaneous-symbols
26A6;MALE WITH STROKE SIGN;So;miscellaneous-symbols
26A7;MALE WITH STROKE AND MALE AND FEMALE SIGN;So;miscellaneous-symbols
26A8;VERTICAL MALE WITH STROKE SIGN;So;miscellaneous-symbols
26A9;HORIZONTAL MALE WITH STROKE SIGN;So;miscellaneous-symbols
26AA;MEDIUM WHITE CIRCLE;So;miscellaneous-symbols
26AB;MEDIUM BLACK CIRCLE;So;miscellaneous-symbols
26AC;MEDIUM SMALL WHITE CIRCLE;So;miscellaneous-symbols
26AD;MARRIAGE SYMBOL;So;miscellaneous-symbols
26AE;DIVORCE SYMBOL;So;miscellaneous-symbols
26AF;UNMARRIED PARTNERSHIP SYMBOL;So;miscellaneous-symbols
26B0;COFFIN;So;miscellaneous-symbols
26B1;FUNERAL URN;So;miscellaneous-symbols
26B2;NEUTER;So;miscellaneous-symbols
26B3;CERES;So;miscellaneous-symbols
26B4;PALLAS;So;miscellaneous-symbols
26B5;JUNO;So;miscellaneous-symbols
26B6;VESTA;So;miscellaneous-symbols
26B7;CHIRON;So;miscellaneous-symbols
26B8;BLACK MOON LILITH;So;miscellaneous-symbols
26B9;SEXTILE;So;miscellaneous-symbols
26BA;SEMISEXTILE;So;miscellaneous-symbols
26BB;QUINCUNX;So;miscellaneous-symbols
26BC;SESQUIQUADRATE;So;miscellaneous-symbols
26BD;SOCCER BALL;So;miscellaneous-symbols
26BE;BASEBALL;So;miscellaneous-symbols
26BF;SQUARED KEY;So;miscellaneous-symbols
26C0;WHITE DRAUGHTS MAN;So;miscellaneous-symbols
26C1;WHITE DRAUGHTS KING;So;miscellaneous-symbols
26C2;BLACK DRAUGHTS MAN;So;miscellaneous-symbols
26C3;BLACK DRAUGHTS KING;So;miscellaneous-symbols
26C4;SNOWMAN WITHOUT SNOW;So;miscellaneous-symbols
26C5;SUN BEHIND CLOUD;So;miscellaneous-symbols
26C6;RAIN;So;miscellaneous-symbols
26C7;BLACK SNOWMAN;So;miscellaneous-symbols
26C8;THUNDER CLOUD AND RAIN;So;miscellaneous-symbols
26C9;TURNED WHITE SHOGI PIECE;So;miscellaneous-symbols
26CA;TURNED BLACK SHOGI PIECE;So;miscellaneous-symbols
26CB;WHITE DIAMOND IN SQUARE;So;miscellaneous-symbols
26CC;CROSSING LANES;So;miscellaneous-symbols
26CD;DISABLED CAR;So;miscellaneous-symbols
26CE;OPHIUCHUS;So;miscellaneous-symbols
26CF;PICK;So;miscellaneous-symbols
26D0;CAR SLIDING;So;miscellaneous-symbols
26D1;HELMET WITH WHITE CROSS;So;miscellaneous-symbols
26D2;CIRCLED CROSSING LANES;So;miscellaneous-symbols
26D3;CHAINS;So;miscellaneous-symbols
26D4;NO ENTRY;So;miscellaneous-symbols
26D5;ALTERNATE ONE-WAY LEFT WAY TRAFFIC;So;miscellaneous-symbols
26D6;BLACK TWO-WAY LEFT WAY TRAFFIC;So;miscellaneous-symbols
26D7;WHITE TWO-WAY LEFT WAY TRAFFIC;So;miscellaneous-symbols
26D8;BLACK LEFT LANE MERGE;So;miscellaneous-symbols
26D9;WHITE LEFT LANE MERGE;So;miscellaneous-symbols
26DA;DRIVE SLOW SIGN;So;miscellaneous-symbols
26DB;HEAVY WHITE DOWN-POINTING TRIANGLE;So;miscellaneous-symbols
26DC;LEFT CLOSED ENTRY;So;miscellaneous-symbols
26DD;SQUARED SALTIRE;So;miscellaneous-symbols
26DE;FALLING DIAGONAL IN WHITE CIRCLE IN BLACK SQUARE;So;miscellaneous-symbols
26DF;BLACK TRUCK;So;miscellaneous-symbols
26E0;RESTRICTED LEFT ENTRY-1;So;miscellaneous-symbols
26E1;RESTRICTED LEFT ENTRY-2;So;miscellaneous-symbols
26E2;ASTRONOMICAL SYMBOL FOR URANUS;So;miscellaneous-symbols
26E3;HEAVY CIRCLE WITH STROKE AND TWO DOTS ABOVE;So;miscellaneous-symbols
26E4;PENTAGRAM;So;miscellaneous-symbols
26E5;RIGHT-HANDED INTERLACED PENTAGRAM;So;miscellaneous-symbols
26E6;LEFT-HANDED INTERLACED PENTAGRAM;So;miscellaneous-symbols
26E7;INVERTED PENTAGRAM;So;miscellaneous-symbols
26E8;BLACK CROSS ON SHIELD;So;miscellaneous-symbols
26E9;SHINTO SHRINE;So;miscellaneous-symbols
26EA;CHURCH;So;miscellaneous-symbols
26EB;CASTLE;So;miscellaneous-symbols
26EC;HISTORIC SITE;So;miscellaneous-symbols
26ED;GEAR WITHOUT HUB;So;miscellaneous-symbols
26EE;GEAR WITH HANDLES;So;miscellaneous-symbols
26EF;MAP SYMBOL FOR LIGHTHOUSE;So;miscellaneous-symbols
26F0;MOUNTAIN;So;miscellaneous-symbols
26F1;UMBRELLA ON GROUND;So;miscellaneous-symbols
26F2;FOUNTAIN;So;miscellaneous-symbols
26F3;FLAG IN HOLE;So;miscellaneous-symbols
26F4;FERRY;So;miscellaneous-symbols
26F5;SAILBOAT;So;miscellaneous-symbols
26F6;SQUARE FOUR CORNERS;So;miscellaneous-symbols
26F7;SKIER;So;miscellaneous-symbols
26F8;ICE SKATE;So;miscellaneous-symbols
26F9;PERSON WITH BALL;So;miscellaneous-symbols
26FA;TENT;So;miscellaneous-symbols
26FB;JAPANESE BANK SYMBOL;So;miscellaneous-symbols
26FC;HEADSTONE GRAVEYARD SYMBOL;So;miscellaneous-symbols
26FD;FUEL PUMP;So;miscellaneous-symbols
26FE;CUP ON BLACK SQUARE;So;miscellaneous-symbols
26FF;WHITE FLAG WITH HORIZONTAL MIDDLE BLACK STRIPE;So;miscellaneous-symbols
2700;BLACK SAFETY SCISSORS;So;dingbats
2701;UPPER BLADE SCISSORS;So;dingbats
2702;BLACK SCISSORS;So;dingbats
2703;LOWER BLADE SCISSORS;So;dingbats
2704;WHITE SCISSORS;So;dingbats
2705;WHITE HEAVY CHECK MARK;So;dingbats
2706;TELEPHONE LOCATION SIGN;So;dingbats
2707;TAPE DRIVE;So;dingbats
2708;AIRPLANE;So;dingbats
2709;ENVELOPE;So;dingbats
270A;RAISED FIST;So;dingbats
270B;RAISED HAND;So;dingbats
270C;VICTORY HAND;So;dingbats
270D;WRITING HAND;So;dingbats
270E;LOWER RIGHT PENCIL;So;dingbats
270F;PENCIL;So;dingbats
2710;UPPER RIGHT PENCIL;So;dingbats
2711;WHITE NIB;So;dingbats
2712;BLACK NIB;So;dingbats
2713;CHECK MARK;So;dingbats
2714;HEAVY CHECK MARK;So;dingbats
2715;MULTIPLICATION X;So;dingbats
2716;HEAVY MULTIPLICATION X;So;dingbats
2717;BALLOT X;So;dingbats
2718;HEAVY BALLOT X;So;dingbats
2719;OUTLINED GREEK CROSS;So;dingbats
271A;HEAVY GREEK CROSS;So;dingbats
271B;OPEN CENTRE CROSS;So;dingbats
271C;HEAVY OPEN CENTRE CROSS;So;dingbats
271D;LATIN CROSS;So;dingbats
271E;SHADOWED WHITE LATIN CROSS;So;dingbats
271F;OUTLINED LATIN CROSS;So;dingbats
2720;MALTESE CROSS;So;dingbats
2721;STAR OF DAVID;So;dingbats
2722;FOUR TEARDROP-SPOKED ASTERISK;So;dingbats
2723;FOUR BALLOON-SPOKED ASTERISK;So;dingbats
2724;HEAVY FOUR BALLOON-SPOKED ASTERISK;So;dingbats
2725;FOUR CLUB-SPOKED ASTERISK;So;dingbats
2726;BLACK FOUR POINTED STAR;So;dingbats
2727;WHITE FOUR POINTED STAR;So;dingbats
2728;SPARKLES;So;dingbats
2729;STRESS OUTLINED WHITE STAR;So;dingbats
272A;CIRCLED WHITE STAR;So;dingbats
272B;OPEN CENTRE BLACK STAR;So;dingbats
272C;BLACK CENTRE WHITE STAR;So;dingbats
272D;OUTLINED BLACK STAR;So;dingbats
272E;HEAVY OUTLINED BLACK STAR;So;dingbats
272F;PINWHEEL STAR;So;dingbats
2730;SHADOWED WHITE STAR;So;dingbats
2731;HEAVY ASTERISK;So;dingbats
2732;OPEN CENTRE ASTERISK;So;dingbats
2733;EIGHT SPOKED ASTERISK;So;dingbats
2734;EIGHT POINTED BLACK STAR;So;dingbats
2735;EIGHT POINTED PINWHEEL STAR;So;dingbats
2736;SIX POINTED BLACK STAR;So;dingbats
2737;EIGHT POINTED RECTILINEAR BLACK STAR;So;dingbats
2738;HEAVY EIGHT POINTED RECTILINEAR BLACK STAR;So;dingbats
2739;TWELVE POINTED BLACK STAR;So;dingbats
273A;SIXTEEN POINTED ASTERISK;So;dingbats
273B;TEARDROP-SPOKED ASTERISK;So;dingbats
273C;OPEN CENTRE TEARDROP-SPOKED ASTERISK;So;dingbats
273D;HEAVY TEARDROP-SPOKED ASTERISK;So;dingbats
273E;SIX PETALLED BLACK AND WHITE FLORETTE;So;dingbats
273F;BLACK FLORETTE;So;dingbats
2740;WHITE FLORETTE;So;dingbats
2741;EIGHT PETALLED OUTLINED BLACK FLORETTE;So;dingbats
2742;CIRCLED OPEN CENTRE EIGHT POINTED STAR;So;dingbats
2743;HEAVY TEARDROP-SPOKED PINWHEEL ASTERISK;So;dingbats
2744;SNOWFLAKE;So;dingbats
2745;TIGHT TRIFOLIATE SNOWFLAKE;So;dingbats
2746;HEAVY CHEVRON SNOWFLAKE;So;dingbats
2747;SPARKLE;So;dingbats
2748;HEAVY SPARKLE;So;dingbats
2749;BALLOON-SPOKED ASTERISK;So;dingbats
274A;EIGHT TEARDROP-SPOKED PROPELLER ASTERISK;So;dingbats
274B;HEAVY EIGHT TEARDROP-SPOKED PROPELLER ASTERISK;So;dingbats
274C;CROSS MARK;So;dingbats
274D;SHADOWED WHITE CIRCLE;So;dingbats
274E;NEGATIVE SQUARED CROSS MARK;So;dingbats
274F;LOWER RIGHT DROP-SHADOWED WHITE SQUARE;So;dingbats
2750;UPPER RIGHT DROP-SHADOWED WHITE SQUARE;So;dingbats
2751;LOWER RIGHT SHADOWED WHITE SQUARE;So;dingbats
2752;UPPER RIGHT SHADOWED WHITE SQUARE;So;dingbats
2753;BLACK QUESTION MARK ORNAMENT;So;dingbats
2754;WHITE QUESTION MARK ORNAMENT;So;dingbats
2755;WHITE EXCLAMATION MARK ORNAMENT;So;dingbats
2756;BLACK DIAMOND MINUS WHITE X;So;dingbats
2757;HEAVY EXCLAMATION MARK SYMBOL;So;dingbats
2758;LIGHT VERTICAL BAR;So;dingbats
2759;MEDIUM VERTICAL BAR;So;dingbats
275A;HEAVY VERTICAL BAR;So;dingbats
275B;HEAVY SINGLE TURNED COMMA QUOTATION MARK ORNAMENT;So;dingbats
275C;HEAVY SINGLE COMMA QUOTATION MARK ORNAMENT;So;dingbats
275D;HEAVY DOUBLE TURNED COMMA QUOTATION MARK ORNAMENT;So;dingbats
275E;HEAVY DOUBLE COMMA QUOTATION MARK ORNAMENT;So;dingbats
275F;HEAVY LOW SINGLE COMMA QUOTATION MARK ORNAMENT;So;dingbats
2760;HEAVY LOW DOUBLE COMMA QUOTATION MARK ORNAMENT;So;dingbats
2761;CURVED STEM PARAGRAPH SIGN ORNAMENT;So;dingbats
2762;HEAVY EXCLAMATION MARK ORNAMENT;So;dingbats
2763;HEAVY HEART EXCLAMATION MARK ORNAMENT;So;dingbats
2764;HEAVY BLACK HEART;So;dingbats
2765;ROTATED HEAVY BLACK HEART BULLET;So;dingbats
2766;FLORAL HEART;So;dingbats
2767;ROTATED FLORAL HEART BULLET;So;dingbats
2768;MEDIUM LEFT PARENTHESIS ORNAMENT;Ps;dingbats
2769;MEDIUM RIGHT PARENTHESIS ORNAMENT;Pe;dingbats
276A;MEDIUM FLATTENED LEFT PARENTHESIS ORNAMENT;Ps;dingbats
276B;MEDIUM FLATTENED RIGHT PARENTHESIS ORNAMENT;Pe;dingbats
276C;MEDIUM LEFT-POINTING ANGLE BRACKET ORNAMENT;Ps;dingbats
276D;MEDIUM RIGHT-POINTING ANGLE BRACKET ORNAMENT;Pe;dingbats
276E;HEAVY LEFT-POINTING ANGLE QUOTATION MARK ORNAMENT;Ps;dingbats
276F;HEAVY RIGHT-POINTING ANGLE QUOTATION MARK ORNAMENT;Pe;dingbats
2770;HEAVY LEFT-POINTING ANGLE BRACKET ORNAMENT;Ps;dingbats
2771;HEAVY RIGHT-POINTING ANGLE BRACKET ORNAMENT;Pe;dingbats
2772;LIGHT LEFT TORTOISE SHELL BRACKET ORNAMENT;Ps;dingbats
2773;LIGHT RIGHT TORTOISE SHELL BRACKET ORNAMENT;Pe;dingbats
2774;MEDIUM LEFT CURLY BRACKET ORNAMENT;Ps;dingbats
2775;MEDIUM RIGHT CURLY BRACKET ORNAMENT;Pe;dingbats
2776;DINGBAT NEGATIVE CIRCLED DIGIT ONE;No;dingbats
2777;DINGBAT NEGATIVE CIRCLED DIGIT TWO;No;dingbats
2778;DINGBAT NEGATIVE CIRCLED DIGIT THREE;No;dingbats
2779;DINGBAT NEGATIVE CIRCLED DIGIT FOUR;No;dingbats
277A;DINGBAT NEGATIVE CIRCLED DIGIT FIVE;No;dingbats
277B;DINGBAT NEGATIVE CIRCLED DIGIT SIX;No;dingbats
277C;DINGBAT NEGATIVE CIRCLED DIGIT SEVEN;No;dingbats
277D;DINGBAT NEGATIVE CIRCLED DIGIT EIGHT;No;dingbats
277E;DINGBAT NEGATIVE CIRCLED DIGIT NINE;No;dingbats
277F;DINGBAT NEGATIVE CIRCLED NUMBER TEN;No;dingbats
2780;DINGBAT CIRCLED SANS-SERIF DIGIT ONE;No;dingbats
2781;DINGBAT CIRCLED SANS-SERIF DIGIT TWO;No;dingbats
2782;DINGBAT CIRCLED SANS-SERIF DIGIT THREE;No;dingbats
2783;DINGBAT CIRCLED SANS-SERIF DIGIT FOUR;No;dingbats
2784;DINGBAT CIRCLED SANS-SERIF DIGIT FIVE;No;dingbats
2785;DINGBAT CIRCLED SANS-SERIF DIGIT SIX;No;dingbats
2786;DINGBAT CIRCLED SANS-SERIF DIGIT SEVEN;No;dingbats
2787;DINGBAT CIRCLED SANS-SERIF DIGIT EIGHT;No;dingbats
2788;DINGBAT CIRCLED SANS-SERIF DIGIT NINE;No;dingbats
2789;DINGBAT CIRCLED SANS-SERIF NUMBER TEN;No;dingbats
278A;DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT ONE;No;dingbats
278B;DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT TWO;No;dingbats
278C;DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT THREE;No;dingbats
278D;DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT FOUR;No;dingbats
278E;DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT FIVE;No;dingbats
278F;DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT SIX;No;dingbats
2790;DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT SEVEN;No;dingbats
2791;DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT EIGHT;No;dingbats
2792;DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT NINE;No;dingbats
2793;DINGBAT NEGATIVE CIRCLED SANS-SERIF NUMBER TEN;No;dingbats
2794;HEAVY WIDE-HEADED RIGHTWARDS ARROW;So;dingbats
2795;HEAVY PLUS SIGN;So;dingbats
2796;HEAVY MINUS SIGN;So;dingbats
2797;HEAVY DIVISION SIGN;So;dingbats
2798;HEAVY SOUTH EAST ARROW;So;dingbats
2799;HEAVY RIGHTWARDS ARROW;So;dingbats
279A;HEAVY NORTH EAST ARROW;So;dingbats
279B;DRAFTING POINT RIGHTWARDS ARROW;So;dingbats
279C;HEAVY ROUND-TIPPED RIGHTWARDS ARROW;So;dingbats
279D;TRIANGLE-HEADED RIGHTWARDS ARROW;So;dingbats
279E;HEAVY TRIANGLE-HEADED RIGHTWARDS ARROW;So;dingbats
279F;DASHED TRIANGLE-HEADED RIGHTWARDS ARROW;So;dingbats
27A0;HEAVY DASHED TRIANGLE-HEADED RIGHTWARDS ARROW;So;dingbats
27A1;BLACK RIGHTWARDS ARROW;So;dingbats
27A2;THREE-D TOP-LIGHTED RIGHTWARDS ARROWHEAD;So;dingbats
27A3;THREE-D BOTTOM-LIGHTED RIGHTWARDS ARROWHEAD;So;dingbats
27A4;BLACK RIGHTWARDS ARROWHEAD;So;dingbats
27A5;HEAVY BLACK CURVED DOWNWARDS AND RIGHTWARDS ARROW;So;dingbats
27A6;HEAVY BLACK CURVED UPWARDS AND RIGHTWARDS ARROW;So;dingbats
27A7;SQUAT BLACK RIGHTWARDS ARROW;So;dingbats
27A8;HEAVY CONCAVE-POINTED BLACK RIGHTWARDS ARROW;So;dingbats
27A9;RIGHT-SHADED WHITE RIGHTWARDS ARROW;So;dingbats
27AA;LEFT-SHADED WHITE RIGHTWARDS ARROW;So;dingbats
27AB;BACK-TILTED SHADOWED WHITE RIGHTWARDS ARROW;So;dingbats
27AC;FRONT-TILTED SHADOWED WHITE RIGHTWARDS ARROW;So;dingbats
27AD;HEAVY LOWER RIGHT-SHADOWED WHITE RIGHTWARDS ARROW;So;dingbats
27AE;HEAVY UPPER RIGHT-SHADOWED WHITE RIGHTWARDS ARROW;So;dingbats
27AF;NOTCHED LOWER RIGHT-SHADOWED WHITE RIGHTWARDS ARROW;So;dingbats
27B0;CURLY LOOP;So;dingbats
27B1;NOTCHED UPPER RIGHT-SHADOWED WHITE RIGHTWARDS ARROW;So;dingbats
27B2;CIRCLED HEAVY WHITE RIGHTWARDS ARROW;So;dingbats
27B3;WHITE-FEATHERED RIGHTWARDS ARROW;So;dingbats
27B4;BLACK-FEATHERED SOUTH EAST ARROW;So;dingbats
27B5;BLACK-FEATHERED RIGHTWARDS ARROW;So;dingbats
27B6;BLACK-FEATHERED NORTH EAST ARROW;So;dingbats
27B7;HEAVY BLACK-FEATHERED SOUTH EAST ARROW;So;dingbats
27B8;HEAVY BLACK-FEATHERED RIGHTWARDS ARROW;So;dingbats
27B9;HEAVY BLACK-FEATHERED NORTH EAST ARROW;So;dingbats
27BA;TEARDROP-BARBED RIGHTWARDS ARROW;So;dingbats
27BB;HEAVY TEARDROP-SHANKED RIGHTWARDS ARROW;So;dingbats
27BC;WEDGE-TAILED RIGHTWARDS ARROW;So;dingbats
27BD;HEAVY WEDGE-TAILED RIGHTWARDS ARROW;So;dingbats
27BE;OPEN-OUTLINED RIGHTWARDS ARROW;So;dingbats
27BF;DOUBLE CURLY LOOP;So;dingbats
27C0;THREE DIMENSIONAL ANGLE;Sm;misc-math-symbols-a
27C1;WHITE TRIANGLE CONTAINING SMALL WHITE TRIANGLE;Sm;misc-math-symbols-a
27C2;PERPENDICULAR;Sm;misc-math-symbols-a
27C3;OPEN SUBSET;Sm;misc-math-symbols-a
27C4;OPEN SUPERSET;Sm;misc-math-symbols-a
